"location","source","target"
"msg_0","[color(yellow)]舞耶[color(white)]
………！！
[sync][wait][clear][end]","[color(yellow)]마야[color(white)]
......!!
[sync][wait][clear][end]"
"msg_1","[color(yellow)]うらら[color(white)]
な…何なのさ…コレ…[delay(30)]
一体…何なのよ！？
[sync][wait][clear][end]","[color(yellow)]우라라[color(white)]
뭐... 뭐야 이건...[delay(30)]
도대체... 어떻게 된 거야!?
[sync][wait][clear][end]"
"msg_2","[color(yellow)]克哉[color(white)]
失礼します、校長。
少しお伺いしたい事が…
[sync][wait][clear][end]","[color(yellow)]카츠야[color(white)]
실례합니다, 교장님.
조금, 말씀드리고 싶은 것이...
[sync][wait][clear][end]"
"msg_3","[color(yellow)]克哉[color(white)]
こ、これは…！？
[sync][wait][clear][end]","[color(yellow)]카츠야[color(white)]
이, 이건...!?
[sync][wait][clear][end]"
"msg_4","[color(yellow)]克哉[color(white)]
握りしめた予告状…
この殺し方…ヤツか！！
[sync][wait][clear][end]","[color(yellow)]카츠야[color(white)]
움켜진 예고장...
이 살인 수법... 그 녀석인가!!
[sync][wait][clear][end]"
"msg_5","[color(yellow)]克哉[color(white)]
君達が第一発見者か？
不審者を見なかったか！？
発見した時の状況は！？いつここへ来た！？
[sync][wait][clear][end]","[color(yellow)]카츠야[color(white)]
당신이 첫 번째 발견자인가?
수상한 자는 없었나!?
발견 당시의 상황은!? 언제 여기에 왔지!?
[sync][wait][clear][end]"
"msg_6","[color(yellow)]うらら[color(white)]
わ…わかんないわよぉ！！
一度にそんなに聞かないで！！
[sync][wait][clear][end]","[color(yellow)]우라라[color(white)]
모... 몰라!!
한 번에 그렇게 많이 묻지 마!!
[sync][wait][clear][end]"
"msg_7","[color(yellow)]うらら[color(white)]
ア…アンタは…[delay(30)]
アンタ、まさか…！
[sync][wait][clear][end]","[color(yellow)]우라라[color(white)]
너... 너는...[delay(30)]
너, 설마...!
[sync][wait][clear][end]"
"msg_8","[color(yellow)]杏奈[color(white)]
わ…私じゃない…
私は何もしてない…！！
[sync][wait][clear][end]","[color(yellow)]안나[color(white)]
내... 내가 아니야...
나는 아무 것도 하지 않았어...!!
[sync][wait][clear][end]"
"msg_9","[color(yellow)]克哉[color(white)]
待ちなさい、君！！
[sync][wait][clear][end]","[color(yellow)]카츠야[color(white)]
거기, 일단 멈춰!!
[sync][wait][clear][end]"
"msg_10","[color(yellow)]うらら[color(white)]
ちょ、ちょっと…マーヤ！？
なんで置いてくのよぉ～！！
[sync][wait][clear][end]","[color(yellow)]우라라[color(white)]
자, 잠깐... 마야!?
어째서 쫓아가는 거야~!!
[sync][wait][clear][end]"
