"location","source","target"
"msg_0","[color(yellow)]ゆきの[color(white)]
舞耶さん、芹沢さんって人から電話ありましたよ。
受付に迎えに来るって言ってたけど…
来たら内線あるんじゃないかな？
[sync][wait][clear][end]","[color(yellow)]유키노[color(white)]
마야 씨, 세리자와라는 분한테서 전화가 왔어요.
접수대에서 마야 씨를 마중 나가겠다고 했는데…
오면 내선 전화로 연락하지 않을까요?""
[sync][wait][clear][end]"
"msg_1","[color(yellow)]黛ゆきの（まゆずみゆきの）[color(white)]
[color(green)]舞耶の相棒だったカメラマン（見習い）。
本来はキスメット出版の社員ではなく、
関係者の藤井が雇うバイト助手。[color(white)]
[sync][wait][clear][end]","[color(yellow)]마유즈미 유키노[color(white)]
[color(green)]마야의 파트너였던 카메라맨(견습).
원래는 키스멧 출판사의 직원이 아니라,
관계자인 후지이가 고용한 아르바이트 보조.[color(white)]
[sync][wait][clear][end]"
"msg_2","[color(yellow)]ゆきの[color(white)]
そう言えば、お見合いパーティ行くんでしたっけ？
アタシら、土日もへったくれもないからねぇ…
たまには、思い切り羽伸ばしてくるといいよ。
[sync][wait][clear][end]","[color(yellow)]유키노[color(white)]
아, 맞다. 맞선 파티에 간다면서요?
저희는 주말이고 뭐고 없으니까…
가끔은 스트레스 다 날려버리고 좀 즐기고 와요.
[sync][wait][clear][end]"
"msg_3","[color(yellow)]ゆきの[color(white)]
え？仕事で半休取り消しにされたって！？
そんな横暴なことあるもんか！
アタシが文句言ってやるよ！！
[sync][wait][clear][end]","[color(yellow)]유키노[color(white)]
뭐라고요? 일 때문에 반차도 취소됐다구요!?
그건 그냥 횡포잖아요!
제가 가서 따지고 올게요!!
[sync][wait][clear][end]"
"msg_4","アタシが文句言ってやるよ！！
[end_choice][clear][end]","제가 가서 따지고 올게요!!
[end_choice][clear][end]"
"msg_4_Choice1","ありがとうユッキー、私なら大丈夫だから…","유키, 고맙지만 난 괜찮으니까…"
"msg_4_Choice2","レッツ・ポジティブシンキング！へっちゃらよ","렛츠 포지티브 싱킹! 괜찮아, 끄떡없어"
"msg_5","[color(yellow)]ゆきの[color(white)]
アタシとのコンビも解消なんて、
なんて見え透いた嫌がらせだい…
負けちゃダメだよ、舞耶さん！
[sync][wait][clear][end]","[color(yellow)]유키노[color(white)]
저랑 콤비를 해체시키겠다니,
너무 뻔히 보이는 방해 공작이네요…
포기하면 안 돼요, 마야 씨!
[sync][wait][clear][end]"
"msg_6","[color(yellow)]ゆきの[color(white)]
そうだ。セブンスへの取材なら、
アタシの恩師がいるから連絡しておいてあげるよ。
黛の紹介って言えば、悪いようにはしないさ。
[sync][wait][clear][end]","[color(yellow)]유키노[color(white)]
아, 맞다. 칠자매로 취재 간다고 했죠?
제가 존경하는 은사가 거기 계시거든요.
제가 소개했다고 하면, 잘 도와주실 거예요.
[sync][wait][clear][end]"
"msg_7","[color(yellow)]藤井[color(white)]
やれやれ…水野女史にも困ったもんだな。
ユッキーと一緒じゃないと君も寂しいだろうが、
これも給料分さ。頑張れよ、マッキー。
[sync][wait][clear][end]","[color(yellow)]후지이[color(white)]
참나... 미즈노 씨도 참 답답한 사람이네.
유키랑 같이 못 다니면 너도 좀 쓸쓸하겠지만,
이것도 월급 받는 만큼 해야지. 힘내라, 마키.
[sync][wait][clear][end]"
